username,postshortcode,comment_id,comment,comment_likes_count,comment_time
khangwal_g,C8i-TcGPCi2,18012922970393698,Na Dehiye gani achi jgah koni jisne dekhli uspe tassali kr liye phla,1,2024-06-23 05:47:51
13_surya_foji,C8e7Y37Pn6R,18066328981606751,🔥🔥,1,2024-08-23 13:35:02
itz_ajju_20,C8e7Y37Pn6R,17892520248040843,संतरे आली 😂😂😂,2,2024-06-23 09:54:29
simple_shayar_302,C8e7Y37Pn6R,17989904699654529,😍😍,1,2024-06-21 15:46:17
simple_shayar_302,C8e7Y37Pn6R,17980619966696234,🔥🔥,1,2024-06-21 15:46:15
simple_shayar_302,C8e7Y37Pn6R,18034572988967258,❤️❤️,1,2024-06-21 15:46:14
boy8383king,C8d8JOOPSeO,18007274951335063,😂😂😂,0,2024-07-17 01:36:24
_azad_parinda__007,C8d8JOOPSeO,18230573320285264,😂😂,0,2024-07-16 01:49:59
the_osm_jat,C8d8JOOPSeO,18045534877842511,Asli bat to ya h faltu bole a ve h bs 😂😂,1,2024-07-04 18:45:31
abhishek_gujjar_anchi,C8d8JOOPSeO,18444957886041901,😂😂😂👏👏,2,2024-06-27 04:44:03
vinod_jeetpuria_007,C8d8JOOPSeO,18019859909353433,😂😂😂,1,2024-06-24 03:52:42
rinku_morwal,C8d8JOOPSeO,18025998680181089,😂😂,1,2024-06-24 01:14:38
sandeep_sinsinwar99,C8d8JOOPSeO,18242005069249569,Par ac. Mai paise dalne vala koi or hota hai 😂,2,2024-06-24 00:34:58
mishu__shab,C8d8JOOPSeO,18103868401406137,Shi bolo bhii😂😂😂,8,2024-06-23 12:49:56
baba_rj49,C8d8JOOPSeO,18028858085279674,😂😂😂,1,2024-06-23 12:26:47
s_kpu,C8d8JOOPSeO,17993517608640890,😂😂😂😂,5,2024-06-23 04:54:32
ppp_jangra_8143,C8R6acuvnCP,18030938420298833,Bhole baba ka aadesh aav ga jab Java ga Bhai ❤️ har har mahadew 👏,3,2024-06-20 04:16:08
kunalsharma_4696,C8R6acuvnCP,18013324283585905,Har har mahadev,1,2024-06-19 02:11:59
sagar__jaat__22,C8R6acuvnCP,18035285746960815,Har har mahadev 🙏🏻🙏🏻,1,2024-06-18 16:02:28
deepudhochak,C8NDadcvHYO,17869095876112789,😂😂😂,1,2024-06-26 16:42:45
sachin_urf_sini,C8NDadcvHYO,18127745719354933,❤️,3,2024-06-18 15:57:06
vinodchoudhary77.jkw,C8NDadcvHYO,17968998323735822,😍😍😍😍😍,2,2024-06-16 08:30:13
i_pnkj_8800,C8NDadcvHYO,18031317281076684,🙌🔥,2,2024-06-15 12:08:10
biraani_chhori,C8KNk3mPFsI,18071948836511017,🙋🏻‍♀️BITTI (SLETI ) KI PETI😍😋,2,2024-06-14 13:35:18
monster133540,C8KNk3mPFsI,17909789387877801,😂,1,2024-06-14 11:54:51
golumolu_m,C8KNk3mPFsI,17926925846897157,😂😂😂,1,2024-06-14 10:36:11
kapil_hr_34,C8KNk3mPFsI,18071727535516463,👏👏,1,2024-06-13 16:03:35
misth.iisheoran17.4,C8KNk3mPFsI,18242001955248943,😂😂😂,2,2024-06-13 15:26:29
simple_shayar_302,C8KNk3mPFsI,18084829978424336,😍😍,2,2024-06-13 14:54:33
simple_shayar_302,C8KNk3mPFsI,17883459522072291,🔥🔥,2,2024-06-13 14:54:33
simple_shayar_302,C8KNk3mPFsI,17914533782948647,❤️❤️,2,2024-06-13 14:54:31
mukesh_suthar556,C8H_17zPQaY,18301169242080153,Badl liya kr bhai 😂😂😂kime koni in papa ki priyaa m 😂😂,1,2024-06-15 01:11:45
darestobethere,C8ADkquP4c7,18163363018312520,🙂💔,3,2024-08-24 06:23:23
superman_jaat__,C8ADkquP4c7,17849403732272129,Shi bc eya he hove 😂,2,2024-08-21 02:57:43
mali_k225566,C8ADkquP4c7,18117598189385410,😂,0,2024-08-16 06:24:18
official_shalu_pawar_088,C8ADkquP4c7,18013243331300470,😂😂😂😂😂😂,1,2024-08-11 15:29:28
ashishgaranpuria,C8ADkquP4c7,17885532708088828,😂😂😂,1,2024-08-05 15:30:13
lakkshay._offl,C8ADkquP4c7,18307425424089276,Jab marzi phet liye mittar 😌,1,2024-08-05 05:32:20
ashok_kumar0q,C8ADkquP4c7,18052277110691851,😂😂😂😂😂😂,1,2024-08-04 02:05:04
lokesh_rajput899,C8ADkquP4c7,18255433930247686,😂😂,0,2024-07-17 20:19:29
rohitsutharz,C79TKg5vfOO,18068732857534503,@choudhary_sahil_jyani,1,2024-06-20 14:51:02
sonu_gurjar.315,C79TKg5vfOO,18053126077644482,😂😂😂😂😂,3,2024-06-12 07:45:52
rishabh_nigem_732,C79TKg5vfOO,18024586736277711,🔥🔥🔥🔥,1,2024-06-11 16:58:08
hidinbdh,C79TKg5vfOO,18012728648454902,Land bosdi ga 😂😂😂😂,1,2024-06-10 02:54:17
its_yadav_ji_1921,C79TKg5vfOO,17915201756947642,😂😂❤️,1,2024-06-09 12:24:05
_arvind__001_,C79TKg5vfOO,18027908966476374,Furrr Kabi gya hi nahi Geeta me 😉😂,1,2024-06-08 16:23:02
simple_shayar_302,C79TKg5vfOO,17853156933207016,😂😂,1,2024-06-08 14:44:49
sailant_boy1008,C751kDmP0ek,18129632773351474,Mara ga k jkoi 😂,1,2024-06-20 11:40:16
rohit_dp__,C751kDmP0ek,17867960115086162,😂😂😂😂,1,2024-06-20 06:45:14
__tanwa_r,C751kDmP0ek,17930699783782855,😂😂😂😂,0,2024-06-18 15:49:03
chico_decente_1234,C751kDmP0ek,17970936068685826,😂😂,1,2024-06-18 05:53:21
rajpu.tana5099,C751kDmP0ek,18257939167245050,😂😂😂😂,1,2024-06-16 05:38:15
official_.chauhan__,C751kDmP0ek,17858696781175538,Hdd h 😂🤌🏻,3,2024-06-08 17:16:47
amarjeet.kalan,C751kDmP0ek,18034131337955498,😂😂😂😂,2,2024-06-08 16:03:30
khatri_hr_81,C751kDmP0ek,18011656799199000,🔥🔥,1,2024-06-07 06:47:41
jatboyrohtakaala11,C731Ee3PSwo,18082058749476655,Jai bhole baba ki🙏,1,2024-06-14 10:08:20
m.o.o.n__down,C71_lsOSskA,18038998309746464,Hath t hi roka kre breakmar k 🤣🤣Bhai dhang ki reel dalta,1,2024-06-06 11:56:55
kartik_rajput0__0,C71yK6lvcXL,17918377064930969,😂2 bhai the,2,2024-06-06 04:59:47
nikhilsharma_26,C71yK6lvcXL,18081102724470097,😂😂😂,1,2024-06-05 17:05:26
love_sad_baba_,C7v1OH3vIDL,18337117471136456,😂😂😂,1,2024-06-03 10:07:32
fauji.oo1,C7v1OH3vIDL,18048196714688755,😂😂,1,2024-06-03 09:23:48
i.mohitdagar,C7v1OH3vIDL,18030830084031214,🔥 aag,1,2024-06-03 09:15:37
kapil_hr_34,C7tvOH4PYme,17864174130096047,👏👏,1,2024-06-02 13:39:18
nemsa_birda,C7ris1dPPpX,18046419823815360,😂😂,1,2024-06-13 04:19:47
13_surya_foji,C7luUj6BsfI,18005477129543839,😂😂,1,2024-06-04 09:32:35
jatboyrohtakaala11,C7g3sYbP7E7,18132954661341526,🤣🤣🤣🤟,1,2024-06-14 10:09:10
jyoti_yadav7349,C7fwroTvjKT,18027366881001905,😂😂😂😂,0,2024-07-13 16:17:16
official_davinder____24,C7fwroTvjKT,18032888854858344,😂😂,0,2024-06-13 17:42:40
_.official_jaatni_01,C7fwroTvjKT,18318069793180659,😂😂,1,2024-06-07 05:16:18
88ijjjuunj9876y4466777788uygg6,C7fwroTvjKT,18438861973016979,😂😂😂😂😂😂,1,2024-05-30 08:26:15
alone_____girl____0001,C7fwroTvjKT,18313489360182958,😂😂,1,2024-05-28 16:41:43
deep.satty,C7fwroTvjKT,18152925841310442,😂😂😂,1,2024-05-28 13:15:21
sourabh_thakur_hr.16,C7edCBVvut8,18356931055117787,Bhai mhari daru m kyi bar pdli 🤣🤣,0,2024-08-06 16:49:53
chico_decente_1234,C7edCBVvut8,17932887923778580,"मक्खी को पड़ने का मौका मिले तब ना, डालते ही पी जाते हैं",1,2024-07-04 07:28:34
vermaqueen_011,C7edCBVvut8,18023956112238082,Gir jayegi to b pta nhi chlega bewdo😅😅😅,0,2024-06-24 15:41:30
___jaatmind,C7edCBVvut8,17951354531803042,😂😂🔥🔥🔥,1,2024-06-24 08:38:43
shubchaudhary.shub,C7edCBVvut8,18013952606167148,PADI hai😂😂,1,2024-06-19 02:30:38
rohitrk7289,C7edCBVvut8,18063469144575614,,0,2024-06-18 16:57:53
sundram_0222,C7edCBVvut8,18189560611295744,😂😂😂,0,2024-06-14 15:44:39
virendra_dewasi_1,C7edCBVvut8,18008737094272453,Sigret ka gul jrur pad jata he bhai,1,2024-06-13 14:01:13
sorry_bhai0000ii,C7edCBVvut8,17928124430889044,❤️,1,2024-06-11 10:37:53
official_gaurav_ydvv,C7edCBVvut8,18032222372058307,🤣🤣,0,2024-06-11 04:11:53
avinashbhadoriya91,C7RkBzaPnBS,18030959921006245,Shi kbe h bahi 😂😂,1,2024-05-25 05:51:57
